player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
BoldAn00,Anquan Boldin,16.2,WR,73,218,False,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,0,0,0,11,8,82,0,0
BreaSt00,Steve Breaston,8.4,WR,73,175,False,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,0,0,0,6,3,54,0,0
FitzLa00,Larry Fitzgerald,12.1,WR,75,225,False,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,0,0,0,4,3,31,1,0
HighTi00,Tim Hightower,12.4,RB,72,226,True,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,8,13,1,4,3,21,0,0
JameEd00,Edgerrin James,13.0,RB,72,214,False,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,26,100,0,1,0,0,0,0
PopeLe00,Leonard Pope,1.5,TE,80,264,False,crd,sfo,False,3-4,False,30,8,11,26,16:16,Sunday,outdoors,grass,70,70,,0,2,32,21,16,0,0,0,2,1,5,0,0
HartBe00,Ben Hartsock,2.7,TE,76,264,False,atl,det,True,4-3,False,9,5,29,11,13:04,Sunday,dome,fieldturf,,,,,14,2,32,31,0,0,0,1,1,17,0,0
JenkMi00,Michael Jenkins,13.2,WR,76,217,False,atl,det,True,4-3,False,9,5,29,11,13:04,Sunday,dome,fieldturf,,,,,14,2,32,31,0,0,0,2,1,62,1,0
PeelJu00,Justin Peelle,2.3,TE,76,255,False,atl,det,True,4-3,False,9,5,29,11,13:04,Sunday,dome,fieldturf,,,,,14,2,32,31,0,0,0,2,1,13,0,0
TurnMi00,Michael Turner,38.6,RB,70,237,False,atl,det,True,4-3,False,9,5,29,11,13:04,Sunday,dome,fieldturf,,,,,14,2,32,31,22,220,2,1,1,6,0,0
WhitRo00,Roddy White,7.4,WR,73,201,False,atl,det,True,4-3,False,9,5,29,11,13:04,Sunday,dome,fieldturf,,,,,14,2,32,31,0,0,0,2,2,54,0,0
ClayMa01,Mark Clayton,15.3,WR,70,193,False,rav,cin,True,4-3,False,16,20,12,31,13:06,Sunday,outdoors,sportturf,78,85,,0,28,4,19,8,1,42,1,5,3,21,0,0
HeapTo00,Todd Heap,1.0,TE,77,252,False,rav,cin,True,4-3,False,16,20,12,31,13:06,Sunday,outdoors,sportturf,78,85,,0,28,4,19,8,0,0,0,5,1,5,0,1
MasoDe00,Derrick Mason,8.4,WR,70,190,False,rav,cin,True,4-3,False,16,20,12,31,13:06,Sunday,outdoors,sportturf,78,85,,0,28,4,19,8,0,0,0,6,4,44,0,0
RiceRa00,Ray Rice,10.8,RB,69,195,True,rav,cin,True,4-3,False,16,20,12,31,13:06,Sunday,outdoors,sportturf,78,85,,0,28,4,19,8,22,64,0,4,3,19,0,1
EvanLe00,Lee Evans,17.2,WR,70,202,False,buf,sea,True,4-3,False,14,25,18,18,13:02,Sunday,outdoors,astroplay,66,65,,0,22,14,30,17,0,0,0,9,4,102,0,0
JackFr02,Fred Jackson,3.1,RB,73,215,False,buf,sea,True,4-3,False,14,25,18,18,13:02,Sunday,outdoors,astroplay,66,65,,0,22,14,30,17,10,31,0,0,0,0,0,0
LyncMa00,Marshawn Lynch,18.4,RB,71,215,False,buf,sea,True,4-3,False,14,25,18,18,13:02,Sunday,outdoors,astroplay,66,65,,0,22,14,30,17,18,76,1,5,3,18,0,0
ParrRo00,Roscoe Parrish,9.6,WR,70,168,False,buf,sea,True,4-3,False,14,25,18,18,13:02,Sunday,outdoors,astroplay,66,65,,0,22,14,30,17,0,0,0,6,3,6,0,0
