player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ArriJ.00,J.J. Arrington,4.7,RB,69,214,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,1,9,0,5,2,18,0,0
BreaSt00,Steve Breaston,20.1,WR,73,175,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,0,0,0,7,5,91,1,0
FitzLa00,Larry Fitzgerald,33.0,WR,75,225,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,0,0,0,8,5,130,2,0
HighTi00,Tim Hightower,0.3,RB,72,226,True,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,3,3,0,0,0,0,0,0
JameEd00,Edgerrin James,14.6,RB,72,214,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,14,100,0,1,1,6,0,0
PatrBe00,Ben Patrick,2.7,TE,75,252,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,0,0,0,4,1,17,0,0
PopeLe00,Leonard Pope,1.7,TE,80,264,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,0,0,0,2,1,7,0,0
UrbaJe00,Jerheme Urban,14.3,WR,75,212,False,crd,sea,True,4-3,False,30,8,18,18,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,30,17,0,0,0,6,4,43,1,0
JenkMi00,Michael Jenkins,11.2,WR,76,217,False,atl,ram,True,4-3,False,9,5,32,16,13:02,Sunday,dome,fieldturf,,,,,14,2,27,32,0,0,0,6,4,72,0,0
TurnMi00,Michael Turner,29.3,RB,70,237,False,atl,ram,True,4-3,False,9,5,32,16,13:02,Sunday,dome,fieldturf,,,,,14,2,27,32,25,208,1,0,0,0,0,1
WhitRo00,Roddy White,13.8,WR,73,201,False,atl,ram,True,4-3,False,9,5,32,16,13:02,Sunday,dome,fieldturf,,,,,14,2,27,32,0,0,0,7,3,48,1,0
ClayMa01,Mark Clayton,19.8,WR,70,193,False,rav,jax,True,4-3,False,16,20,9,14,16:16,Sunday,outdoors,sportturf,62,60,,0,28,4,29,9,0,0,0,5,4,128,0,0
HeapTo00,Todd Heap,5.5,TE,77,252,False,rav,jax,True,4-3,False,16,20,9,14,16:16,Sunday,outdoors,sportturf,62,60,,0,28,4,29,9,0,0,0,4,3,25,0,0
MasoDe00,Derrick Mason,14.0,WR,70,190,False,rav,jax,True,4-3,False,16,20,9,14,16:16,Sunday,outdoors,sportturf,62,60,,0,28,4,29,9,1,3,0,8,6,77,0,0
McGaWi00,Willis McGahee,12.9,RB,72,228,False,rav,jax,True,4-3,False,16,20,9,14,16:16,Sunday,outdoors,sportturf,62,60,,0,28,4,29,9,4,24,1,3,2,25,0,0
EvanLe00,Lee Evans,11.3,WR,70,202,False,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,0,0,0,7,5,63,0,0
FineDe00,Derek Fine,2.8,TE,74,250,True,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,0,0,0,2,2,8,0,0
JackFr02,Fred Jackson,17.6,RB,73,215,False,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,27,136,0,2,1,0,0,0
ReedJo01,Josh Reed,4.1,WR,70,208,False,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,0,0,0,5,2,21,0,0
RoyaRo00,Robert Royal,5.0,TE,76,257,False,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,0,0,0,5,2,30,0,0
SchoDe00,Derek Schouman,2.6,TE,74,247,False,buf,nwe,True,3-4,False,14,25,16,17,13:02,Sunday,outdoors,astroplay,39,74,,26,22,14,24,11,0,0,0,2,2,6,0,0
