player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ArriJ.00,J.J. Arrington,1.7,RB,69,214,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,0,0,0,2,1,7,0,0
BoldAn00,Anquan Boldin,30.3,WR,73,218,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,1,30,0,12,9,63,2,0
BreaSt00,Steve Breaston,18.1,WR,73,175,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,0,0,0,14,9,91,0,0
FitzLa00,Larry Fitzgerald,21.5,WR,75,225,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,0,0,0,11,7,115,0,0
HighTi00,Tim Hightower,10.1,RB,72,226,True,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,6,3,1,3,2,18,0,0
JameEd00,Edgerrin James,1.2,RB,72,214,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,7,17,0,1,0,0,0,1
TumaJe00,Jerame Tuman,7.1,TE,76,255,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,0,0,0,3,3,41,0,0
UrbaJe00,Jerheme Urban,9.1,WR,75,212,False,crd,car,False,4-3,True,30,8,24,5,13:04,Sunday,outdoors,grass,70,80,,0,2,32,8,24,0,0,0,4,4,51,0,0
JenkMi00,Michael Jenkins,8.0,WR,76,217,False,atl,phi,False,4-3,True,9,5,5,4,13:02,Sunday,outdoors,grass,63,50,,0,14,2,3,3,0,0,0,6,3,50,0,0
PeelJu00,Justin Peelle,2.7,TE,76,255,False,atl,phi,False,4-3,True,9,5,5,4,13:02,Sunday,outdoors,grass,63,50,,0,14,2,3,3,0,0,0,1,1,17,0,0
TurnMi00,Michael Turner,5.8,RB,70,237,False,atl,phi,False,4-3,True,9,5,5,4,13:02,Sunday,outdoors,grass,63,50,,0,14,2,3,3,17,58,0,0,0,0,0,0
WhitRo00,Roddy White,34.3,WR,73,201,False,atl,phi,False,4-3,True,9,5,5,4,13:02,Sunday,outdoors,grass,63,50,,0,14,2,3,3,0,0,0,15,8,113,2,0
ClayMa01,Mark Clayton,0.2,WR,70,193,False,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,1,2,0,1,0,0,0,0
HeapTo00,Todd Heap,3.7,TE,77,252,False,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,0,0,0,3,2,17,0,0
MasoDe00,Derrick Mason,1.3,WR,70,190,False,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,0,0,0,5,1,3,0,0
McGaWi00,Willis McGahee,13.2,RB,72,228,False,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,23,58,1,3,2,-1,0,1
RiceRa00,Ray Rice,13.1,RB,69,195,True,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,8,64,0,3,3,37,0,0
WilcDa01,Daniel Wilcox,3.3,TE,73,245,False,rav,rai,True,4-3,False,16,20,27,6,13:02,Sunday,outdoors,sportturf,65,40,,0,28,4,13,28,0,0,0,2,2,13,0,0
EvanLe00,Lee Evans,21.6,WR,70,202,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,12,7,116,0,0
HardJa00,James Hardy,3.9,WR,78,220,True,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,5,2,19,0,0
JackFr02,Fred Jackson,5.2,RB,73,215,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,10,41,0,1,1,1,0,0
LyncMa00,Marshawn Lynch,20.5,RB,71,215,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,13,61,1,6,5,34,0,0
ParrRo00,Roscoe Parrish,0.8,WR,70,168,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,3,1,3,0,1
ReedJo01,Josh Reed,3.9,WR,70,208,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,3,2,19,0,0
RoyaRo00,Robert Royal,4.1,TE,76,257,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,4,2,26,0,1
SchoDe00,Derek Schouman,1.9,TE,74,247,False,buf,mia,False,3-4,False,14,25,13,13,13:05,Sunday,outdoors,grass,78,83,,0,22,14,15,19,0,0,0,1,1,9,0,0
JarrDw00,Dwayne Jarrett,4.5,WR,76,219,False,car,crd,True,4-3,False,7,9,17,24,13:04,Sunday,outdoors,grass,70,80,,0,19,3,26,13,0,0,0,4,2,25,0,0
KingJe00,Jeff King,7.1,TE,77,250,False,car,crd,True,4-3,False,7,9,17,24,13:04,Sunday,outdoors,grass,70,80,,0,19,3,26,13,0,0,0,3,3,41,0,0
MuhaMu00,Muhsin Muhammad,8.3,WR,74,217,False,car,crd,True,4-3,False,7,9,17,24,13:04,Sunday,outdoors,grass,70,80,,0,19,3,26,13,0,0,0,8,5,38,0,1
SmitSt01,Steve Smith,31.1,WR,69,185,False,car,crd,True,4-3,False,7,9,17,24,13:04,Sunday,outdoors,grass,70,80,,0,19,3,26,13,1,-6,0,8,5,117,2,0
WillDe02,DeAngelo Williams,23.3,RB,68,210,False,car,crd,True,4-3,False,7,9,17,24,13:04,Sunday,outdoors,grass,70,80,,0,19,3,26,13,17,108,1,2,2,15,0,0
BensCe00,Cedric Benson,8.9,RB,71,222,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,13,49,0,2,2,20,0,0
ChatAn00,Antonio Chatman,0,WR,69,177,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,0,0,0,1,0,0,0,0
HenrCh00,Chris Henry,1.3,WR,76,197,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,0,0,0,3,1,3,0,0
HousTJ00,T.J. Houshmandzadeh,14.3,WR,73,197,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,1,9,0,11,8,54,0,0
JohnCh01,Chad Johnson,9.4,WR,73,192,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,0,0,0,9,5,44,0,0
KellRe00,Reggie Kelly,7.4,TE,76,255,False,cin,htx,False,4-3,False,32,27,30,23,15:47,Sunday,retractable roof (open),grass,,,,,30,29,25,30,0,0,0,4,4,34,0,0
CribJo01,Josh Cribbs,0,WR,73,192,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,1,0,0,0,0
DinkDa00,Darnell Dinkins,1.5,TE,75,255,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,1,1,5,0,0
EdwaBr00,Braylon Edwards,8.4,WR,75,211,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,6,2,64,0,0
HeidSt00,Steve Heiden,10.3,TE,77,265,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,6,3,73,0,0
LewiJa00,Jamal Lewis,15.8,RB,71,240,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,20,81,1,2,1,7,0,0
StalDo00,Donte' Stallworth,10.3,WR,72,197,False,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,3,3,13,1,0
StepSy20,Syndric Steptoe,6.3,WR,68,190,True,cle,jax,False,4-3,False,22,7,9,14,16:05,Sunday,outdoors,grass,72,39,,0,31,26,29,9,0,0,0,3,1,53,0,0
BarbMa01,Marion Barber,16.0,RB,71,221,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,25,71,0,7,6,29,0,0
BennMa00,Martellus Bennett,5.1,TE,79,248,True,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,3,3,21,0,0
CrayPa00,Patrick Crayton,2.3,WR,72,205,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,3,1,13,0,0
CurtTo00,Tony Curtis,1.8,TE,77,265,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,3,1,8,0,0
OwenTe00,Terrell Owens,8.3,WR,75,226,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,9,5,33,0,0
WillRo04,Roy Williams,9.0,WR,76,210,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,0,0,0,0,0
WittJa00,Jason Witten,1.8,TE,77,257,False,dal,tam,True,4-3,False,18,13,15,7,13:02,Sunday,outdoors,fieldturf,74,59,,0,9,21,6,15,0,0,0,1,1,8,0,0
