player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,completions,attempts,accuracy,interceptions,fumbles,pass_yards,pass_tds,sacked,qbr
WarnKu00,Kurt Warner,1.2,QB,74,220,False,crd,nwe,False,3-4,False,30,8,16,17,13:02,Sunday,outdoors,fieldturf,30,100,,21,2,32,24,11,0,0,0,6,18,33.33333333333333,0,0,30,0,1,42.4
RyanMa00,Matt Ryan,9.1,QB,76,217,True,atl,min,False,4-3,False,9,5,4,2,16:15,Sunday,dome,fieldturf,,,,,14,2,5,4,3,2,0,13,24,54.166666666666664,0,1,134,1,2,84.4
FlacJo00,Joe Flacco,9.9,QB,78,232,True,rav,dal,False,3-4,False,16,20,14,1,20:15,Saturday,outdoors,fieldturf,45,45,,0,28,4,11,14,4,4,0,17,25,68.0,0,1,149,1,5,96.9
EdwaTr01,Trent Edwards,12.2,QB,76,231,False,buf,den,False,4-3,False,14,25,23,19,16:06,Sunday,outdoors,grass,17,61,,7,22,14,31,29,2,10,0,17,25,68.0,0,1,193,1,1,104.2
DelhJa00,Jake Delhomme,6.9,QB,74,215,False,car,nyg,False,4-3,False,7,9,3,8,20:23,Sunday,outdoors,fieldturf,34,42,,23,19,3,10,12,0,0,0,11,19,57.89473684210527,0,1,185,0,0,90.9
OrtoKy00,Kyle Orton,7.6,QB,76,226,False,chi,gnb,True,4-3,False,24,11,28,21,20:40,Monday,outdoors,grass,2,77,,-13,21,24,7,27,1,-1,0,14,27,51.85185185185185,2,0,142,1,3,48.7
FitzRy00,Ryan Fitzpatrick,6.7,QB,74,221,False,cin,cle,False,3-4,False,32,27,31,30,13:03,Sunday,outdoors,grass,18,63,,0,30,29,16,23,5,10,0,5,9,55.55555555555556,0,1,55,1,0,110.9
DorsKe00,Ken Dorsey,-0.4,QB,76,218,False,cle,cin,True,4-3,False,22,7,12,31,13:03,Sunday,outdoors,grass,18,63,,0,31,26,19,8,0,0,0,10,17,58.82352941176471,3,0,64,0,2,27.2
GradBr00,Bruce Gradkowski,-0.7,QB,73,220,False,cle,cin,True,4-3,False,22,7,12,31,13:03,Sunday,outdoors,grass,18,63,,0,31,26,19,8,0,0,0,2,5,40.0,1,0,8,0,1,8.3
RomoTo00,Tony Romo,15.8,QB,74,219,False,dal,rav,True,3-4,False,18,13,1,15,20:15,Saturday,outdoors,fieldturf,45,45,,0,9,21,2,1,2,2,0,24,45,53.333333333333336,2,1,252,2,2,66.2
CutlJa00,Jay Cutler,31.4,QB,75,225,False,den,buf,True,4-3,False,1,4,8,28,16:06,Sunday,outdoors,grass,17,61,,7,3,12,22,21,8,30,2,25,45,55.55555555555556,1,0,359,0,1,72.4
OrloDa00,Dan Orlovsky,3.0,QB,77,230,False,det,nor,True,4-3,False,31,32,22,25,13:03,Sunday,dome,fieldturf,,,,,24,30,23,22,0,0,0,10,23,43.47826086956522,2,0,125,0,1,24.7
RodgAa00,Aaron Rodgers,16.8,QB,74,223,False,gnb,chi,False,4-3,False,19,14,2,27,20:40,Monday,outdoors,grass,2,77,,-13,8,17,9,5,2,-6,0,24,39,61.53846153846154,1,0,260,2,0,87.6
SchaMa00,Matt Schaub,10.2,QB,77,235,False,htx,rai,False,4-3,False,10,16,27,6,16:05,Sunday,outdoors,grass,48,80,6,,4,13,13,28,2,10,0,19,36,52.77777777777778,1,0,255,0,3,64.0
MannPe00,Peyton Manning,29.7,QB,77,230,False,clt,jax,False,4-3,False,23,1,9,14,20:15,Thursday,outdoors,grass,66,84,,0,5,31,29,9,2,1,0,29,34,85.29411764705883,0,0,364,3,0,140.7
GarrDa00,David Garrard,26.1,QB,73,244,False,jax,clt,True,4-3,False,12,24,21,22,20:15,Thursday,outdoors,grass,66,84,,0,15,18,12,18,3,9,1,28,41,68.29268292682927,1,0,329,1,3,90.4
ThigTy00,Tyler Thigpen,31.5,QB,75,235,False,kan,mia,True,3-4,False,28,21,13,13,13:00,Sunday,outdoors,grass,10,45,,-12,20,16,15,19,6,57,1,20,41,48.78048780487805,3,2,320,2,3,61.0
RivePh00,Philip Rivers,27.2,QB,77,228,False,sdg,tam,False,4-3,False,15,17,15,7,13:02,Sunday,outdoors,grass,72,82,10,,7,20,6,15,3,-3,0,21,31,67.74193548387096,0,0,287,4,1,136.7
BulgMa00,Marc Bulger,14.0,QB,75,215,False,ram,sfo,True,3-4,False,29,23,11,26,13:00,Sunday,dome,fieldturf,,,,,26,25,21,16,1,3,0,19,36,52.77777777777778,1,0,227,1,3,70.0
PennCh01,Chad Pennington,20.2,QB,75,225,False,mia,kan,False,4-3,False,11,12,26,32,13:00,Sunday,outdoors,grass,10,45,,-12,10,11,28,26,2,-2,0,26,34,76.47058823529412,1,0,235,3,0,111.8
JackTa00,Tarvaris Jackson,24.0,QB,74,226,False,min,atl,True,4-3,False,17,28,19,10,16:15,Sunday,dome,fieldturf,,,,,25,5,17,25,8,82,0,22,36,61.111111111111114,0,3,233,2,3,98.5
CassMa00,Matt Cassel,30.7,QB,77,230,False,nwe,crd,True,4-3,False,3,26,17,24,13:02,Sunday,outdoors,fieldturf,30,100,,21,12,6,26,13,2,19,0,20,36,55.55555555555556,0,0,345,3,1,116.1
BreeDr00,Drew Brees,24.7,QB,72,209,False,nor,det,False,4-3,False,5,2,29,11,13:03,Sunday,dome,fieldturf,,,,,1,28,32,31,3,-3,0,30,40,75.0,0,0,351,2,0,117.8
MannEl00,Eli Manning,13.1,QB,76,218,False,nyg,car,True,4-3,False,4,10,24,5,20:23,Sunday,outdoors,fieldturf,34,42,,23,18,1,8,24,1,-1,0,17,27,62.96296296296296,0,0,181,1,3,94.8
FavrBr00,Brett Favre,5.5,QB,74,225,False,nyj,sea,False,4-3,False,2,19,18,18,16:06,Sunday,outdoors,fieldturf,31,60,,22,16,9,30,17,0,0,0,18,31,58.06451612903226,2,0,187,0,4,48.7
