player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
BoldAn00,Anquan Boldin,11.5,WR,73,218,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,0,0,0,5,3,25,1,0
BreaSt00,Steve Breaston,0,WR,73,175,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,0,0,0,3,0,0,0,0
FitzLa00,Larry Fitzgerald,26.9,WR,75,225,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,0,0,0,12,7,109,1,0
HighTi00,Tim Hightower,9.1,RB,72,226,True,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,5,23,0,6,3,38,0,0
JameEd00,Edgerrin James,12.3,RB,72,214,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,18,93,0,2,2,15,0,1
PatrBe00,Ben Patrick,2.9,TE,75,252,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,0,0,0,1,1,19,0,0
UrbaJe00,Jerheme Urban,0.7,WR,75,212,False,crd,was,False,4-3,False,30,8,20,29,13:02,Sunday,outdoors,grass,75,46,,0,2,32,14,10,0,0,0,1,0,0,0,0
JenkMi00,Michael Jenkins,3.9,WR,76,217,False,atl,kan,True,4-3,False,9,5,26,32,13:02,Sunday,dome,fieldturf,,,,,14,2,28,26,0,0,0,4,2,19,0,0
PeelJu00,Justin Peelle,1.7,TE,76,255,False,atl,kan,True,4-3,False,9,5,26,32,13:02,Sunday,dome,fieldturf,,,,,14,2,28,26,0,0,0,1,1,7,0,0
TurnMi00,Michael Turner,31.4,RB,70,237,False,atl,kan,True,4-3,False,9,5,26,32,13:02,Sunday,dome,fieldturf,,,,,14,2,28,26,23,104,3,0,0,0,0,0
