player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
BoldAn00,Anquan Boldin,41.0,WR,73,218,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,0,0,0,6,6,140,3,0
BreaSt00,Steve Breaston,3.2,WR,73,175,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,1,4,0,3,1,18,0,0
FitzLa00,Larry Fitzgerald,24.3,WR,75,225,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,0,0,0,9,6,153,0,0
HighTi00,Tim Hightower,10.9,RB,72,226,True,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,10,24,1,1,1,20,0,1
JameEd00,Edgerrin James,6.5,RB,72,214,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,18,55,0,1,1,0,0,0
PatrBe00,Ben Patrick,7.0,TE,75,252,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,0,0,0,5,4,30,0,0
PopeLe00,Leonard Pope,2.5,TE,80,264,False,crd,mia,True,3-4,False,30,8,13,13,16:15,Sunday,retractable roof (closed),grass,,,,,2,32,15,19,0,0,0,1,1,15,0,0
TurnMi00,Michael Turner,5.8,RB,70,237,False,atl,tam,False,4-3,False,9,5,15,7,16:05,Sunday,outdoors,grass,89,55,,0,14,2,6,15,14,42,0,1,1,6,0,0
WhitRo00,Roddy White,10.1,WR,73,201,False,atl,tam,False,4-3,False,9,5,15,7,16:05,Sunday,outdoors,grass,89,55,,0,14,2,6,15,1,2,0,8,4,59,0,0
EvanLe00,Lee Evans,11.7,WR,70,202,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,0,0,0,4,4,77,0,0
HardJa00,James Hardy,9.2,WR,78,220,True,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,0,0,0,3,2,12,1,0
JackFr02,Fred Jackson,17.0,RB,73,215,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,6,17,0,7,7,83,0,0
LyncMa00,Marshawn Lynch,13.7,RB,71,215,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,19,59,1,1,1,8,0,0
ParrRo00,Roscoe Parrish,2.2,WR,70,168,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,0,0,0,2,1,12,0,0
ReedJo01,Josh Reed,7.6,WR,70,208,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,0,0,0,5,4,36,0,0
SchoDe00,Derek Schouman,2.1,TE,74,247,False,buf,jax,False,4-3,False,14,25,9,14,13:03,Sunday,outdoors,grass,87,60,,0,22,14,29,9,0,0,0,1,1,11,0,0
HackD.00,D.J. Hackett,3.2,WR,74,199,False,car,chi,True,4-3,False,7,9,2,27,13:03,Sunday,outdoors,grass,88,78,,0,19,3,9,5,0,0,0,6,1,22,0,0
KingJe00,Jeff King,4.9,TE,77,250,False,car,chi,True,4-3,False,7,9,2,27,13:03,Sunday,outdoors,grass,88,78,,0,19,3,9,5,0,0,0,5,2,29,0,0
MuhaMu00,Muhsin Muhammad,10.9,WR,74,217,False,car,chi,True,4-3,False,7,9,2,27,13:03,Sunday,outdoors,grass,88,78,,0,19,3,9,5,0,0,0,6,5,59,0,0
RosaDa00,Dante Rosario,1.6,TE,75,244,False,car,chi,True,4-3,False,7,9,2,27,13:03,Sunday,outdoors,grass,88,78,,0,19,3,9,5,0,0,0,1,1,6,0,0
WillDe02,DeAngelo Williams,3.5,RB,68,210,False,car,chi,True,4-3,False,7,9,2,27,13:03,Sunday,outdoors,grass,88,78,,0,19,3,9,5,11,31,0,1,1,-6,0,0
BookMa00,Marty Booker,1.4,WR,72,212,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,0,0,0,3,1,4,0,0
ClarDe00,Desmond Clark,4.1,TE,75,255,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,0,0,0,2,2,21,0,0
DaviRa00,Rashied Davis,5.8,WR,70,180,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,1,17,0,8,3,11,0,0
FortMa00,Matt Forte,14.3,RB,73,221,True,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,23,92,0,3,3,21,0,0
HestDe99,Devin Hester,1.6,WR,70,185,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,0,0,0,1,1,6,0,0
LloyBr00,Brandon Lloyd,11.6,WR,72,192,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,0,0,0,10,5,66,0,0
OlseGr00,Greg Olsen,1.7,TE,78,254,False,chi,car,False,4-3,False,24,11,24,5,13:03,Sunday,outdoors,grass,88,78,,0,21,24,8,24,0,0,0,2,2,7,0,2
ChatAn00,Antonio Chatman,3.6,WR,69,177,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,0,0,0,3,2,16,0,0
HoltGl00,Glenn Holt,0,WR,73,195,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,0,0,0,1,0,0,0,0
HousTJ00,T.J. Houshmandzadeh,5.6,WR,73,197,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,0,0,0,5,3,26,0,0
JohnCh01,Chad Johnson,7.7,WR,73,192,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,0,0,0,6,4,37,0,0
KellRe00,Reggie Kelly,4.4,TE,76,255,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,0,0,0,4,3,14,0,0
PerrCh00,Chris Perry,12.6,RB,72,224,False,cin,oti,True,4-3,False,32,27,6,9,13:02,Sunday,outdoors,fieldturf,88,51,,0,30,29,4,6,21,64,1,2,2,-8,0,2
