player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ArriJ.00,J.J. Arrington,7.4,RB,69,214,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,4,19,0,3,3,25,0,0
BreaSt00,Steve Breaston,14.7,WR,73,175,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,0,0,0,8,7,77,0,0
FitzLa00,Larry Fitzgerald,24.2,WR,75,225,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,0,0,0,10,7,52,2,0
HighTi00,Tim Hightower,18.5,RB,72,226,True,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,7,37,2,2,2,8,0,0
JameEd00,Edgerrin James,15.8,RB,72,214,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,21,57,1,2,2,21,0,0
PatrBe00,Ben Patrick,3.1,TE,75,252,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,0,0,0,3,2,11,0,0
PopeLe00,Leonard Pope,1.4,TE,80,264,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,0,0,0,1,1,4,0,0
UrbaJe00,Jerheme Urban,4.0,WR,75,212,False,crd,buf,True,4-3,False,30,8,8,28,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,22,21,0,0,0,4,3,10,0,0
JenkMi00,Michael Jenkins,6.8,WR,76,217,False,atl,gnb,False,4-3,False,9,5,28,21,13:02,Sunday,outdoors,grass,60,49,,0,14,2,7,27,0,0,0,5,3,38,0,0
PeelJu00,Justin Peelle,9.5,TE,76,255,False,atl,gnb,False,4-3,False,9,5,28,21,13:02,Sunday,outdoors,grass,60,49,,0,14,2,7,27,0,0,0,3,2,15,1,0
TurnMi00,Michael Turner,20.6,RB,70,237,False,atl,gnb,False,4-3,False,9,5,28,21,13:02,Sunday,outdoors,grass,60,49,,0,14,2,7,27,26,121,1,0,0,0,0,1
WhitRo00,Roddy White,30.2,WR,73,201,False,atl,gnb,False,4-3,False,9,5,28,21,13:02,Sunday,outdoors,grass,60,49,,0,14,2,7,27,0,0,0,11,8,132,1,0
ClayMa01,Mark Clayton,8.6,WR,70,193,False,rav,oti,True,4-3,False,16,20,6,9,13:02,Sunday,outdoors,sportturf,69,52,,0,28,4,4,6,1,9,0,7,4,37,0,0
HeapTo00,Todd Heap,8.1,TE,77,252,False,rav,oti,True,4-3,False,16,20,6,9,13:02,Sunday,outdoors,sportturf,69,52,,0,28,4,4,6,0,0,0,4,4,41,0,0
MasoDe00,Derrick Mason,8.8,WR,70,190,False,rav,oti,True,4-3,False,16,20,6,9,13:02,Sunday,outdoors,sportturf,69,52,,0,28,4,4,6,0,0,0,8,5,38,0,0
McGaWi00,Willis McGahee,7.6,RB,72,228,False,rav,oti,True,4-3,False,16,20,6,9,13:02,Sunday,outdoors,sportturf,69,52,,0,28,4,4,6,22,64,0,1,1,2,0,0
WilcDa01,Daniel Wilcox,1.1,TE,73,245,False,rav,oti,True,4-3,False,16,20,6,9,13:02,Sunday,outdoors,sportturf,69,52,,0,28,4,4,6,0,0,0,1,1,1,0,0
EvanLe00,Lee Evans,23.2,WR,70,202,False,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,1,22,0,5,2,100,1,0
HardJa00,James Hardy,6.5,WR,78,220,True,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,0,0,0,4,3,35,0,0
JackFr02,Fred Jackson,7.8,RB,73,215,False,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,2,16,0,3,3,32,0,0
JohnSt00,Steve Johnson,1.8,WR,74,210,True,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,0,0,0,1,1,8,0,0
LyncMa00,Marshawn Lynch,8.4,RB,71,215,False,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,12,44,0,3,3,10,0,0
ReedJo01,Josh Reed,8.5,WR,70,208,False,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,0,0,0,5,4,45,0,0
RoyaRo00,Robert Royal,2.3,TE,76,257,False,buf,crd,False,4-3,False,14,25,17,24,16:16,Sunday,retractable roof (closed),grass,,,,,22,14,26,13,0,0,0,3,2,8,0,1
KingJe00,Jeff King,3.7,TE,77,250,False,car,kan,True,4-3,False,7,9,26,32,13:04,Sunday,outdoors,grass,80,77,,0,19,3,28,26,0,0,0,2,2,17,0,0
MuhaMu00,Muhsin Muhammad,16.1,WR,74,217,False,car,kan,True,4-3,False,7,9,26,32,13:04,Sunday,outdoors,grass,80,77,,0,19,3,28,26,0,0,0,4,3,71,1,0
SmitSt01,Steve Smith,15.6,WR,69,185,False,car,kan,True,4-3,False,7,9,26,32,13:04,Sunday,outdoors,grass,80,77,,0,19,3,28,26,0,0,0,12,6,96,0,0
WillDe02,DeAngelo Williams,36.8,RB,68,210,False,car,kan,True,4-3,False,7,9,26,32,13:04,Sunday,outdoors,grass,80,77,,0,19,3,28,26,20,123,2,2,1,25,1,0
BookMa00,Marty Booker,5.7,WR,72,212,False,chi,det,False,4-3,False,24,11,29,11,13:02,Sunday,dome,fieldturf,,,,,21,24,32,31,0,0,0,4,2,37,0,0
ClarDe00,Desmond Clark,3.7,TE,75,255,False,chi,det,False,4-3,False,24,11,29,11,13:02,Sunday,dome,fieldturf,,,,,21,24,32,31,0,0,0,4,2,17,0,0
DaviRa00,Rashied Davis,15.7,WR,70,180,False,chi,det,False,4-3,False,24,11,29,11,13:02,Sunday,dome,fieldturf,,,,,21,24,32,31,0,0,0,9,6,97,0,0
FortMa00,Matt Forte,22.1,RB,73,221,True,chi,det,False,4-3,False,24,11,29,11,13:02,Sunday,dome,fieldturf,,,,,21,24,32,31,15,36,1,4,4,25,1,0
HestDe99,Devin Hester,17.1,WR,70,185,False,chi,det,False,4-3,False,24,11,29,11,13:02,Sunday,dome,fieldturf,,,,,21,24,32,31,0,0,0,6,5,66,1,1
