game_id,team,opp,player_id,quarter,time,down,togo,location,score,detail,yards,touchdown
200809280nyj,crd,nyj,feelyjay01,4,,,,30,21-41,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 38 yards (tackle by Hank Poteat)",38,False
200809280nyj,crd,nyj,BreaSt00,4,,,,30,21-41,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 38 yards (tackle by Hank Poteat)",38,False
200809280nyj,crd,nyj,PoteHa20,4,,,,30,21-41,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 38 yards (tackle by Hank Poteat)",38,False
200809280nyj,crd,nyj,rackenei01,1,5:11,4,13,19,0-0,"Neil Rackers 37 yard field goal no good, blocked by Kris Jenkins, recovered by Dirk Johnson",37,False
200809280nyj,crd,nyj,JenkKr00,1,5:11,4,13,19,0-0,"Neil Rackers 37 yard field goal no good, blocked by Kris Jenkins, recovered by Dirk Johnson",37,False
200809280nyj,crd,nyj,JohnDi20,1,5:11,4,13,19,0-0,"Neil Rackers 37 yard field goal no good, blocked by Kris Jenkins, recovered by Dirk Johnson",37,False
200809280nyj,crd,nyj,WarnKu00,4,5:53,1,10,96,28-48,Kurt Warner pass complete deep right to Steve Breaston for 37 yards (tackle by David Harris),37,False
200809280nyj,crd,nyj,BreaSt00,4,5:53,1,10,96,28-48,Kurt Warner pass complete deep right to Steve Breaston for 37 yards (tackle by David Harris),37,False
200809280nyj,crd,nyj,HarrDa99,4,5:53,1,10,96,28-48,Kurt Warner pass complete deep right to Steve Breaston for 37 yards (tackle by David Harris),37,False
200809280nyj,crd,nyj,feelyjay01,4,,,,30,28-48,"Jay Feely kicks off 72 yards, returned by Steve Breaston for 36 yards (tackle by Eric Smith)",36,False
200809280nyj,crd,nyj,BreaSt00,4,,,,30,28-48,"Jay Feely kicks off 72 yards, returned by Steve Breaston for 36 yards (tackle by Eric Smith)",36,False
200809280nyj,crd,nyj,SmitEr22,4,,,,30,28-48,"Jay Feely kicks off 72 yards, returned by Steve Breaston for 36 yards (tackle by Eric Smith)",36,False
200809280nyj,crd,nyj,WarnKu00,3,4:17,1,15,44,15-34,Kurt Warner pass complete deep left to Larry Fitzgerald for 32 yards (tackle by David Barrett),32,False
200809280nyj,crd,nyj,FitzLa00,3,4:17,1,15,44,15-34,Kurt Warner pass complete deep left to Larry Fitzgerald for 32 yards (tackle by David Barrett),32,False
200809280nyj,crd,nyj,BarrDa22,3,4:17,1,15,44,15-34,Kurt Warner pass complete deep left to Larry Fitzgerald for 32 yards (tackle by David Barrett),32,False
200809280nyj,crd,nyj,WarnKu00,4,1:46,1,10,70,35-56,Kurt Warner pass complete deep middle to Anquan Boldin for 26 yards,26,False
200809280nyj,crd,nyj,BoldAn00,4,1:46,1,10,70,35-56,Kurt Warner pass complete deep middle to Anquan Boldin for 26 yards,26,False
200809280nyj,crd,nyj,WarnKu00,1,9:30,2,10,32,0-0,Kurt Warner pass complete deep right to Anquan Boldin for 23 yards (tackle by Dwight Lowery),23,False
200809280nyj,crd,nyj,BoldAn00,1,9:30,2,10,32,0-0,Kurt Warner pass complete deep right to Anquan Boldin for 23 yards (tackle by Dwight Lowery),23,False
200809280nyj,crd,nyj,LoweDw99,1,9:30,2,10,32,0-0,Kurt Warner pass complete deep right to Anquan Boldin for 23 yards (tackle by Dwight Lowery),23,False
200809280nyj,crd,nyj,feelyjay01,2,,,,30,0-14,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 23 yards (tackle by Drew Coleman)",23,False
200809280nyj,crd,nyj,BreaSt00,2,,,,30,0-14,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 23 yards (tackle by Drew Coleman)",23,False
200809280nyj,crd,nyj,ColeDr20,2,,,,30,0-14,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 23 yards (tackle by Drew Coleman)",23,False
200809280nyj,crd,nyj,feelyjay01,2,,,,30,0-24,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 22 yards (tackle by Brad Smith)",22,False
200809280nyj,crd,nyj,BreaSt00,2,,,,30,0-24,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 22 yards (tackle by Brad Smith)",22,False
200809280nyj,crd,nyj,SmitBr01,2,,,,30,0-24,"Jay Feely kicks off 66 yards, returned by Steve Breaston for 22 yards (tackle by Brad Smith)",22,False
200809280nyj,crd,nyj,feelyjay01,3,,,,30,0-34,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 21 yards (tackle by Drew Coleman)",21,False
200809280nyj,crd,nyj,BreaSt00,3,,,,30,0-34,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 21 yards (tackle by Drew Coleman)",21,False
200809280nyj,crd,nyj,ColeDr20,3,,,,30,0-34,"Jay Feely kicks off 70 yards, returned by Steve Breaston for 21 yards (tackle by Drew Coleman)",21,False
200809280nyj,crd,nyj,feelyjay01,2,,,,30,0-21,"Jay Feely kicks off 64 yards, returned by Steve Breaston for 18 yards (tackle by Vernon Gholston)",18,False
200809280nyj,crd,nyj,BreaSt00,2,,,,30,0-21,"Jay Feely kicks off 64 yards, returned by Steve Breaston for 18 yards (tackle by Vernon Gholston)",18,False
200809280nyj,crd,nyj,GholVe99,2,,,,30,0-21,"Jay Feely kicks off 64 yards, returned by Steve Breaston for 18 yards (tackle by Vernon Gholston)",18,False
200809280nyj,crd,nyj,feelyjay01,4,,,,30,35-56,"Jay Feely kicks off 68 yards, returned by Steve Breaston for 18 yards (tackle by Wallace Wright)",18,False
200809280nyj,crd,nyj,BreaSt00,4,,,,30,35-56,"Jay Feely kicks off 68 yards, returned by Steve Breaston for 18 yards (tackle by Wallace Wright)",18,False
200809280nyj,crd,nyj,WrigWa00,4,,,,30,35-56,"Jay Feely kicks off 68 yards, returned by Steve Breaston for 18 yards (tackle by Wallace Wright)",18,False
200809280nyj,crd,nyj,WarnKu00,2,12:02,3,3,84,0-14,Kurt Warner pass complete short left to Steve Breaston for 17 yards (tackle by Bryan Thomas),17,False
200809280nyj,crd,nyj,BreaSt00,2,12:02,3,3,84,0-14,Kurt Warner pass complete short left to Steve Breaston for 17 yards (tackle by Bryan Thomas),17,False
200809280nyj,crd,nyj,ThomBr21,2,12:02,3,3,84,0-14,Kurt Warner pass complete short left to Steve Breaston for 17 yards (tackle by Bryan Thomas),17,False
200809280nyj,crd,nyj,WarnKu00,3,10:47,1,10,74,7-34,Kurt Warner pass complete deep left to Larry Fitzgerald for 17 yards,17,False
200809280nyj,crd,nyj,FitzLa00,3,10:47,1,10,74,7-34,Kurt Warner pass complete deep left to Larry Fitzgerald for 17 yards,17,False
200809280nyj,crd,nyj,WarnKu00,4,0:27,2,10,26,35-56,Kurt Warner pass complete short middle to Larry Fitzgerald for 17 yards (tackle by Drew Coleman),17,False
200809280nyj,crd,nyj,FitzLa00,4,0:27,2,10,26,35-56,Kurt Warner pass complete short middle to Larry Fitzgerald for 17 yards (tackle by Drew Coleman),17,False
200809280nyj,crd,nyj,ColeDr20,4,0:27,2,10,26,35-56,Kurt Warner pass complete short middle to Larry Fitzgerald for 17 yards (tackle by Drew Coleman),17,False
200809280nyj,crd,nyj,WarnKu00,1,12:40,2,8,73,0-0,Kurt Warner pass complete deep right to Larry Fitzgerald for 16 yards (tackle by Kerry Rhodes),16,False
200809280nyj,crd,nyj,FitzLa00,1,12:40,2,8,73,0-0,Kurt Warner pass complete deep right to Larry Fitzgerald for 16 yards (tackle by Kerry Rhodes),16,False
200809280nyj,crd,nyj,RhodKe20,1,12:40,2,8,73,0-0,Kurt Warner pass complete deep right to Larry Fitzgerald for 16 yards (tackle by Kerry Rhodes),16,False
200809280nyj,crd,nyj,WarnKu00,1,11:26,2,9,90,0-0,Kurt Warner pass complete short right to Edgerrin James for 16 yards (tackle by David Harris),16,False
