player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ArriJ.00,J.J. Arrington,8.8,RB,69,214,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,0,0,0,7,5,38,0,0
BoldAn00,Anquan Boldin,25.6,WR,73,218,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,1,-1,0,19,11,87,1,0
BreaSt00,Steve Breaston,15.0,WR,73,175,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,1,4,0,9,6,86,0,0
FitzLa00,Larry Fitzgerald,12.1,WR,75,225,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,0,0,0,7,5,71,0,0
HighTi00,Tim Hightower,14.1,RB,72,226,True,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,11,21,2,1,0,0,0,0
JameEd00,Edgerrin James,-0.1,RB,72,214,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,1,-1,0,0,0,0,0,0
UrbaJe00,Jerheme Urban,11.9,WR,75,212,False,crd,nyg,True,4-3,False,30,8,3,8,16:16,Sunday,retractable roof (closed),grass,,,,,2,32,10,12,0,0,0,6,5,69,0,0
JenkMi00,Michael Jenkins,8.8,WR,76,217,False,atl,car,True,4-3,False,9,5,24,5,16:15,Sunday,dome,fieldturf,,,,,14,2,8,24,0,0,0,6,4,48,0,0
TurnMi00,Michael Turner,38.7,RB,70,237,False,atl,car,True,4-3,False,9,5,24,5,16:15,Sunday,dome,fieldturf,,,,,14,2,8,24,24,117,4,0,0,0,0,0
WhitRo00,Roddy White,10.5,WR,73,201,False,atl,car,True,4-3,False,9,5,24,5,16:15,Sunday,dome,fieldturf,,,,,14,2,8,24,0,0,0,9,4,70,0,1
