player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ArriJ.00,J.J. Arrington,8.2,RB,69,214,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,5,22,0,5,3,30,0,0
BoldAn00,Anquan Boldin,11.2,WR,73,218,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,0,0,0,6,5,62,0,0
BreaSt00,Steve Breaston,16.0,WR,73,175,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,0,0,0,8,7,90,0,0
FitzLa00,Larry Fitzgerald,19.3,WR,75,225,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,0,0,0,9,6,73,1,0
HighTi00,Tim Hightower,9.2,RB,72,226,True,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,12,32,1,1,0,0,0,0
JameEd00,Edgerrin James,1.1,RB,72,214,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,3,11,0,0,0,0,0,0
SpacSt00,Stephen Spach,3.5,TE,76,250,False,crd,ram,True,4-3,False,30,8,32,16,16:15,Sunday,retractable roof (open),grass,,,,,2,32,27,32,0,0,0,2,2,15,0,0
JenkMi00,Michael Jenkins,13.9,WR,76,217,False,atl,nor,False,4-3,False,9,5,22,25,13:02,Sunday,dome,fieldturf,,,,,14,2,23,22,0,0,0,5,5,69,0,0
PeelJu00,Justin Peelle,1.9,TE,76,255,False,atl,nor,False,4-3,False,9,5,22,25,13:02,Sunday,dome,fieldturf,,,,,14,2,23,22,0,0,0,1,1,9,0,0
TurnMi00,Michael Turner,12.1,RB,70,237,False,atl,nor,False,4-3,False,9,5,22,25,13:02,Sunday,dome,fieldturf,,,,,14,2,23,22,18,61,1,1,0,0,0,0
WhitRo00,Roddy White,29.4,WR,73,201,False,atl,nor,False,4-3,False,9,5,22,25,13:02,Sunday,dome,fieldturf,,,,,14,2,23,22,0,0,0,13,10,164,0,0
ClayMa01,Mark Clayton,5.1,WR,70,193,False,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,1,12,0,5,2,19,0,0
HeapTo00,Todd Heap,7.4,TE,77,252,False,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,0,0,0,3,2,54,0,0
MasoDe00,Derrick Mason,15.0,WR,70,190,False,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,0,0,0,6,3,60,1,0
McGaWi00,Willis McGahee,2.9,RB,72,228,False,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,11,32,0,2,1,-8,0,1
RiceRa00,Ray Rice,6.0,RB,69,195,True,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,3,31,0,2,2,9,0,0
WilcDa01,Daniel Wilcox,0,TE,73,245,False,rav,was,True,4-3,False,16,20,20,29,20:23,Sunday,outdoors,sportturf,29,36,,12,28,4,14,10,0,0,0,1,0,0,0,0
EvanLe00,Lee Evans,5.3,WR,70,202,False,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,0,0,0,7,3,23,0,0
JohnSt00,Steve Johnson,2.4,WR,74,210,True,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,0,0,0,1,1,14,0,0
LyncMa00,Marshawn Lynch,4.5,RB,71,215,False,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,13,31,0,3,1,4,0,0
ParrRo00,Roscoe Parrish,3.4,WR,70,168,False,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,0,0,0,4,2,19,0,1
ReedJo01,Josh Reed,10.8,WR,70,208,False,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,0,0,0,7,5,58,0,0
SchoDe00,Derek Schouman,1.5,TE,74,247,False,buf,mia,True,3-4,False,14,25,13,13,16:05,Sunday,dome,fieldturf,,,,,22,14,15,19,0,0,0,2,1,5,0,0
JarrDw00,Dwayne Jarrett,1.7,WR,76,219,False,car,tam,True,4-3,False,7,9,15,7,20:36,Monday,outdoors,grass,38,31,4,,19,3,6,15,0,0,0,1,1,7,0,0
MuhaMu00,Muhsin Muhammad,7.3,WR,74,217,False,car,tam,True,4-3,False,7,9,15,7,20:36,Monday,outdoors,grass,38,31,4,,19,3,6,15,0,0,0,3,3,43,0,0
SmitSt01,Steve Smith,29.7,WR,69,185,False,car,tam,True,4-3,False,7,9,15,7,20:36,Monday,outdoors,grass,38,31,4,,19,3,6,15,0,0,0,9,9,117,1,0
WillDe02,DeAngelo Williams,35.2,RB,68,210,False,car,tam,True,4-3,False,7,9,15,7,20:36,Monday,outdoors,grass,38,31,4,,19,3,6,15,19,186,2,1,1,6,0,0
BookMa00,Marty Booker,5.8,WR,72,212,False,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,0,0,0,4,3,28,0,0
ClarDe00,Desmond Clark,8.8,TE,75,255,False,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,0,0,0,3,2,8,1,0
DaviRa00,Rashied Davis,3.4,WR,70,180,False,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,0,0,0,5,2,14,0,0
FortMa00,Matt Forte,15.6,RB,73,221,True,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,21,69,0,6,5,37,0,0
HestDe99,Devin Hester,12.0,WR,70,185,False,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,0,0,0,10,5,80,0,2
OlseGr00,Greg Olsen,14.2,TE,78,254,False,chi,jax,True,4-3,False,24,11,9,14,13:02,Sunday,outdoors,grass,19,43,,9,21,24,29,9,0,0,0,5,3,52,1,0
BensCe00,Cedric Benson,7.8,RB,71,222,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,16,57,0,2,2,1,0,0
CaldAn00,Andre Caldwell,1.6,WR,73,207,True,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,0,0,0,3,1,6,0,0
HenrCh00,Chris Henry,4.0,WR,76,197,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,0,0,0,6,2,20,0,0
HousTJ00,T.J. Houshmandzadeh,15.5,WR,73,197,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,0,0,0,9,8,75,0,0
JohnCh01,Chad Johnson,12.9,WR,73,192,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,0,0,0,5,5,79,0,0
KellRe00,Reggie Kelly,3.7,TE,76,255,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,0,0,0,4,3,7,0,0
PerrCh00,Chris Perry,2.2,RB,72,224,False,cin,clt,False,4-3,False,32,27,21,22,13:02,Sunday,retractable roof (closed),fieldturf,,,,,30,29,12,18,1,0,0,1,1,12,0,0
CribJo01,Josh Cribbs,2.4,WR,73,192,False,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,6,24,0,0,0,0,0,0
EdwaBr00,Braylon Edwards,6.8,WR,75,211,False,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,0,0,0,14,3,38,0,0
HeidSt00,Steve Heiden,6.9,TE,77,265,False,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,0,0,0,7,4,29,0,0
LewiJa00,Jamal Lewis,3.0,RB,71,240,False,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,7,7,0,3,2,3,0,0
StalDo00,Donte' Stallworth,2.5,WR,72,197,False,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,0,0,0,2,1,15,0,0
StepSy20,Syndric Steptoe,6.0,WR,68,190,True,cle,oti,False,4-3,False,22,7,6,9,13:04,Sunday,outdoors,grass,32,42,,26,31,26,4,6,0,0,0,6,4,20,0,0
BennMa00,Martellus Bennett,3.9,TE,79,248,True,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,0,0,0,2,2,19,0,0
ChoiTa00,Tashard Choice,21.6,RB,69,210,True,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,23,88,0,8,5,78,0,0
CurtTo00,Tony Curtis,1.3,TE,77,265,False,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,0,0,0,1,1,3,0,0
OwenTe00,Terrell Owens,12.3,WR,75,226,False,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,1,1,0,9,3,32,1,0
WillRo04,Roy Williams,3.6,WR,76,210,False,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,0,0,0,0,0,0,0,0
WittJa00,Jason Witten,12.2,TE,77,257,False,dal,pit,False,3-4,False,18,13,7,3,16:16,Sunday,outdoors,dessograss,22,42,,8,9,21,1,2,0,0,0,10,6,62,0,0
BellTa00,Tatum Bell,8.8,RB,71,190,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,11,52,0,2,2,16,0,0
GrahDa00,Daniel Graham,6.2,TE,75,257,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,0,0,0,5,3,32,0,0
JackDa00,Darrell Jackson,3.4,WR,72,201,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,0,0,0,3,2,14,0,0
MarsBr00,Brandon Marshall,32.1,WR,76,229,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,0,0,0,12,11,91,2,0
RoyaEd00,Eddie Royal,11.5,WR,70,182,True,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,3,13,0,7,6,42,0,0
ScheTo00,Tony Scheffler,11.1,TE,77,255,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,0,0,0,6,5,61,0,0
StokBr00,Brandon Stokley,3.9,WR,71,197,False,den,kan,True,4-3,False,1,4,26,32,16:05,Sunday,outdoors,grass,64,25,,0,3,12,28,26,0,0,0,4,2,19,0,0
ColbKe00,Keary Colbert,5.2,WR,73,200,False,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,0,0,0,2,2,32,0,0
GainMi00,Michael Gaines,3.7,TE,75,280,False,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,0,0,0,2,1,27,0,0
JohnCa00,Calvin Johnson,17.4,WR,77,239,False,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,0,0,0,5,3,84,1,0
JohnRu00,Rudi Johnson,1.1,RB,70,220,False,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,1,2,0,1,1,-1,0,0
OwenJo00,John Owens,4.9,TE,75,266,False,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,0,0,0,2,2,29,0,0
SmitKe02,Kevin Smith,11.1,RB,72,210,True,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,21,64,0,3,2,27,0,0
StanJo00,John Standeford,1.5,WR,76,206,True,det,min,True,4-3,False,31,32,4,2,13:03,Sunday,dome,fieldturf,,,,,24,30,5,4,0,0,0,5,1,5,0,0
DrivDo00,Donald Driver,10.5,WR,72,188,False,gnb,htx,True,4-3,False,19,14,30,23,13:02,Sunday,outdoors,grass,3,79,,-3,8,17,25,30,0,0,0,4,3,75,0,0
GranRy00,Ryan Grant,21.2,RB,73,218,False,gnb,htx,True,4-3,False,19,14,30,23,13:02,Sunday,outdoors,grass,3,79,,-3,8,17,25,30,19,104,1,1,1,8,0,0
HumpTo00,Tory Humphrey,3.2,TE,74,257,False,gnb,htx,True,4-3,False,19,14,30,23,13:02,Sunday,outdoors,grass,3,79,,-3,8,17,25,30,0,0,0,1,1,22,0,0
