player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,fumbles
ClayMa01,Mark Clayton,2.3,WR,70,193,False,rav,mia,False,3-4,False,16,20,13,13,13:02,Sunday,outdoors,grass,80,72,,0,28,4,15,19,0,0,0,2,1,13,0,0
HeapTo00,Todd Heap,5.9,TE,77,252,False,rav,mia,False,3-4,False,16,20,13,13,13:02,Sunday,outdoors,grass,80,72,,0,28,4,15,19,0,0,0,5,3,29,0,0
MasoDe00,Derrick Mason,20.7,WR,70,190,False,rav,mia,False,3-4,False,16,20,13,13,13:02,Sunday,outdoors,grass,80,72,,0,28,4,15,19,0,0,0,8,6,87,1,0
McGaWi00,Willis McGahee,25.7,RB,72,228,False,rav,mia,False,3-4,False,16,20,13,13,13:02,Sunday,outdoors,grass,80,72,,0,28,4,15,19,19,105,1,2,2,47,0,1
RiceRa00,Ray Rice,7.9,RB,69,195,True,rav,mia,False,3-4,False,16,20,13,13,13:02,Sunday,outdoors,grass,80,72,,0,28,4,15,19,7,13,0,2,2,46,0,0
EvanLe00,Lee Evans,22.9,WR,70,202,False,buf,sdg,True,3-4,True,14,25,25,20,13:02,Sunday,outdoors,astroplay,51,46,,0,22,14,20,20,0,0,0,8,8,89,1,0
JackFr02,Fred Jackson,9.1,RB,73,215,False,buf,sdg,True,3-4,True,14,25,25,20,13:02,Sunday,outdoors,astroplay,51,46,,0,22,14,20,20,9,33,0,3,3,28,0,0
LyncMa00,Marshawn Lynch,19.2,RB,71,215,False,buf,sdg,True,3-4,True,14,25,25,20,13:02,Sunday,outdoors,astroplay,51,46,,0,22,14,20,20,19,70,1,5,4,22,0,0
ParrRo00,Roscoe Parrish,3.9,WR,70,168,False,buf,sdg,True,3-4,True,14,25,25,20,13:02,Sunday,outdoors,astroplay,51,46,,0,22,14,20,20,0,0,0,3,2,19,0,0
ReedJo01,Josh Reed,6.2,WR,70,208,False,buf,sdg,True,3-4,True,14,25,25,20,13:02,Sunday,outdoors,astroplay,51,46,,0,22,14,20,20,0,0,0,4,3,32,0,0
