game_id,team,opp,player_id,quarter,time,down,togo,location,score,detail,yards,touchdown
200812140crd,crd,min,WarnKu00,3,13:55,1,10,50,6-28,"Kurt Warner pass complete short right to Jerheme Urban for 50 yards, touchdown",50,True
200812140crd,crd,min,UrbaJe00,3,13:55,1,10,50,6-28,"Kurt Warner pass complete short right to Jerheme Urban for 50 yards, touchdown",50,True
200812140crd,crd,min,longwrya01,3,,,,30,0-28,"Ryan Longwell kicks off 72 yards, returned by J.J. Arrington for 29 yards (tackle by E.J. Henderson)",29,False
200812140crd,crd,min,ArriJ.00,3,,,,30,0-28,"Ryan Longwell kicks off 72 yards, returned by J.J. Arrington for 29 yards (tackle by E.J. Henderson)",29,False
200812140crd,crd,min,HendE.20,3,,,,30,0-28,"Ryan Longwell kicks off 72 yards, returned by J.J. Arrington for 29 yards (tackle by E.J. Henderson)",29,False
200812140crd,crd,min,longwrya01,1,,,,30,0-21,"Ryan Longwell kicks off 70 yards, returned by J.J. Arrington for 26 yards (tackle by Maurice Hicks)",26,False
200812140crd,crd,min,ArriJ.00,1,,,,30,0-21,"Ryan Longwell kicks off 70 yards, returned by J.J. Arrington for 26 yards (tackle by Maurice Hicks)",26,False
200812140crd,crd,min,HickMa00,1,,,,30,0-21,"Ryan Longwell kicks off 70 yards, returned by J.J. Arrington for 26 yards (tackle by Maurice Hicks)",26,False
200812140crd,crd,min,WarnKu00,2,11:17,3,10,89,0-21,Kurt Warner pass complete deep right to Jerheme Urban for 23 yards (tackle by Madieu Williams),23,False
200812140crd,crd,min,UrbaJe00,2,11:17,3,10,89,0-21,Kurt Warner pass complete deep right to Jerheme Urban for 23 yards (tackle by Madieu Williams),23,False
200812140crd,crd,min,WillMa20,2,11:17,3,10,89,0-21,Kurt Warner pass complete deep right to Jerheme Urban for 23 yards (tackle by Madieu Williams),23,False
200812140crd,crd,min,longwrya01,2,,,,30,0-28,"Ryan Longwell kicks off 62 yards, returned by J.J. Arrington for 23 yards (tackle by Maurice Hicks)",23,False
200812140crd,crd,min,ArriJ.00,2,,,,30,0-28,"Ryan Longwell kicks off 62 yards, returned by J.J. Arrington for 23 yards (tackle by Maurice Hicks)",23,False
200812140crd,crd,min,HickMa00,2,,,,30,0-28,"Ryan Longwell kicks off 62 yards, returned by J.J. Arrington for 23 yards (tackle by Maurice Hicks)",23,False
200812140crd,crd,min,WarnKu00,4,15:00,2,5,79,14-35,Kurt Warner pass complete short middle to Larry Fitzgerald for 23 yards (tackle by Darren Sharper),23,False
